snid,sim_z,sim_t0,sim_x0,sim_x1,sim_c,sim_ra,sim_dec,sim_lat,sim_lon,sim_alt,fit_z,fit_t0,fit_x0,fit_x1,fit_c,fit_winter,fit_spring,fit_summer,fit_fall,fit_ra,fit_dec,fit_lat,fit_lon,fit_alt,err_z,err_t0,err_x0,err_x1,err_c,err_winter,err_spring,err_summer,err_fall,err_ra,err_dec,err_lat,err_lon,err_alt,chisq,ndof,mb,abs_mag,message
41311536,0.8970088362693787,62145.9765625,3.541048272381886e-06,1.1211401224136353,-0.008018679916858673,95.273438,-21.542267,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3224.92 .. 12000]
16961496,0.4451651871204376,60515.06640625,1.082285687971544e-05,0.3905450105667114,-0.012583516538143158,17.578125,-29.484461,-30.244573,-70.7499537,1024.0,0.4451651871204376,60515.06640625,1.0652177349224503e-05,0.46939545098723157,0.005493984877406044,7.182179423344141,7.334267144778126,3.7843567906768274,4.975787401574803,17.578125,-29.484461,-30.244573,-70.7499537,1024.0,-99.99,-99.99,9.556264940555921e-08,0.06701952405705193,0.008464235267596194,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,191.03166369268482,193,22.9370882200815,-19.029948842164465,FitLightCurves: Minimization exited successfully.
10529843,0.5300572514533997,62963.18359375,7.12516778618571e-06,0.4058612585067749,0.020204760134220123,193.359375,-26.777105,-30.244573,-70.7499537,1024.0,0.5300572514533997,62963.18359375,7.313173737970706e-06,0.1733152245922068,0.05174527393439574,7.182179423344141,7.334267144778126,3.7843567906768274,4.975787401574803,193.359375,-26.777105,-30.244573,-70.7499537,1024.0,-99.99,-99.99,9.594216568754791e-08,0.11266158613307961,0.010744378731697934,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,84.8500097285818,81,23.34635346160324,-19.07475156894389,FitLightCurves: Minimization exited successfully.
54228986,0.7013247609138489,60869.4140625,3.597920436720251e-06,1.2155437469482422,-0.06997966766357422,6.503906,-29.313198,-30.244573,-70.7499537,1024.0,0.7013247609138489,60869.4140625,3.546361018912527e-06,1.397377269316088,-0.0536866669585168,7.182179423344141,7.334267144778126,3.7843567906768274,4.975787401574803,6.503906,-29.313198,-30.244573,-70.7499537,1024.0,-99.99,-99.99,7.030355672685206e-08,0.16262173814692696,0.012680804798299165,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,166.85933244979546,170,24.12935296546882,-19.03235372048283,FitLightCurves: Minimization exited successfully.
22106842,1.080509901046753,61100.359375,2.9512316359614488e-06,0.7778268456459045,-0.12003105878829956,168.222656,-13.86195,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3536.87 .. 12000]
36494185,0.39397647976875305,60197.66796875,1.4469144456071682e-05,-1.07285737991333,-0.013652157969772816,31.153847,-63.636005,-30.244573,-70.7499537,1024.0,0.39397647976875305,60197.66796875,1.4417158222687652e-05,-1.1125970322974879,-0.021085469035761858,7.182179423344141,7.334267144778126,3.7843567906768274,4.975787401574803,31.153847,-63.636005,-30.244573,-70.7499537,1024.0,-99.99,-99.99,1.6173019802929025e-07,0.09055865602348961,0.014225493842118877,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,173.96408772736137,179,22.60798647287332,-19.043667024620255,FitLightCurves: Minimization exited successfully.
51339740,0.7980135083198547,60935.125,2.621501436561986e-06,-1.7240946292877197,-0.09784851223230362,329.765625,-35.136116,-30.244573,-70.7499537,1024.0,0.7980135083198547,60935.125,2.74314275723512e-06,-2.0876094568900845,-0.062246266444902915,7.182179423344141,7.334267144778126,3.7843567906768274,4.975787401574803,329.765625,-35.136116,-30.244573,-70.7499537,1024.0,-99.99,-99.99,6.171595611422523e-08,0.31618083932641744,0.016839544101519447,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,161.4381773404528,164,24.40840275309774,-19.09578031374792,FitLightCurves: Minimization exited successfully.
8568294,0.27341291308403015,61288.65234375,3.3818350668760855e-05,-0.5483987331390381,-0.04224226623773575,36.32143,-64.198746,-30.244573,-70.7499537,1024.0,0.27341291308403015,61288.65234375,3.3628759526340724e-05,-0.5601851575960389,-0.03371456089801116,7.182179423344141,7.334267144778126,3.7843567906768274,4.975787401574803,36.32143,-64.198746,-30.244573,-70.7499537,1024.0,-99.99,-99.99,2.172903409226707e-07,0.031073198264437645,0.005977285902542774,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,147.6637125840121,145,21.687965920309324,-19.041378102728267,FitLightCurves: Minimization exited successfully.
59086990,0.7586621642112732,60689.00390625,2.975056454319771e-06,-0.14676064252853394,0.0422472208738327,126.738281,-25.282602,-30.244573,-70.7499537,1024.0,0.7586621642112732,60689.00390625,3.010741771869362e-06,-0.20408058182694663,0.05532982836897243,7.182179423344141,7.334267144778126,3.7843567906768274,4.975787401574803,126.738281,-25.282602,-30.244573,-70.7499537,1024.0,-99.99,-99.99,5.911625166807334e-08,0.1821051826125956,0.016483022281988544,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,179.86321661523445,174,24.31002255196562,-19.059638707901595,FitLightCurves: Minimization exited successfully.
56149069,0.8993039727210999,60632.05078125,4.512039140536217e-06,0.94095778465271,-0.10409357398748398,56.425781,-14.477512,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3228.82 .. 12000]
