snid,sim_z,sim_t0,sim_x0,sim_x1,sim_c,sim_ra,sim_dec,sim_lat,sim_lon,sim_alt,fit_z,fit_t0,fit_x0,fit_x1,fit_c,fit_winter,fit_spring,fit_summer,fit_fall,fit_ra,fit_dec,fit_lat,fit_lon,fit_alt,err_z,err_t0,err_x0,err_x1,err_c,err_winter,err_spring,err_summer,err_fall,err_ra,err_dec,err_lat,err_lon,err_alt,chisq,ndof,mb,abs_mag,message
41311536,0.8970088362693787,62145.9765625,3.541048272381886e-06,1.1211401224136353,-0.008018679916858673,95.273438,-21.542267,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3224.92 .. 12000]
30772777,0.3190584182739258,61681.03125,2.3676032106623426e-05,0.18470235168933868,-0.04877563193440437,337.324219,-21.702768,-30.244573,-70.7499537,1024.0,0.3190584182739258,61681.03125,2.3736211808520434e-05,0.16165119362014949,-0.03389904613698953,7.182179423344141,7.334267144778126,3.7843567906768274,4.975787401574803,337.324219,-21.702768,-30.244573,-70.7499537,1024.0,-99.99,-99.99,1.2245769362552086e-07,0.0760323610645297,0.004972381285529094,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,151.00637244131445,147,22.066111828432426,-19.05021090776417,FitLightCurves: Minimization exited successfully.
10529843,0.5300572514533997,62963.18359375,7.12516778618571e-06,0.4058612585067749,0.020204760134220123,193.359375,-26.777105,-30.244573,-70.7499537,1024.0,0.5300572514533997,62963.18359375,7.245570425891602e-06,0.4527324499220328,0.0763200234857041,7.182179423344141,7.334267144778126,3.7843567906768274,4.975787401574803,193.359375,-26.777105,-30.244573,-70.7499537,1024.0,-99.99,-99.99,9.879657886437772e-08,0.12215634335250333,0.010948033048509534,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,87.4232154699169,81,23.356730026082072,-19.06453975534901,FitLightCurves: Minimization exited successfully.
8568294,0.27341291308403015,61288.65234375,3.3818350668760855e-05,-0.5483987331390381,-0.04224226623773575,36.32143,-64.198746,-30.244573,-70.7499537,1024.0,0.27341291308403015,61288.65234375,3.352122348487074e-05,-0.5072129705369298,-0.030521756572247354,7.182179423344141,7.334267144778126,3.7843567906768274,4.975787401574803,36.32143,-64.198746,-30.244573,-70.7499537,1024.0,-99.99,-99.99,2.1659947014863735e-07,0.03129605619207056,0.005970804838520909,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,161.4843636313347,145,21.69153319211951,-19.0378320226219,FitLightCurves: Minimization exited successfully.
22106842,1.080509901046753,61100.359375,2.9512316359614488e-06,0.7778268456459045,-0.12003105878829956,168.222656,-13.86195,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3536.87 .. 12000]
59086990,0.7586621642112732,60689.00390625,2.975056454319771e-06,-0.14676064252853394,0.0422472208738327,126.738281,-25.282602,-30.244573,-70.7499537,1024.0,0.7586621642112732,60689.00390625,3.0381560358685627e-06,-0.38639425049936416,0.0016385752084828761,7.182179423344141,7.334267144778126,3.7843567906768274,4.975787401574803,126.738281,-25.282602,-30.244573,-70.7499537,1024.0,-99.99,-99.99,5.881141615656982e-08,0.16428317198623898,0.014362523053127109,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,173.6808173340008,174,24.29916510402566,-19.070482308601452,FitLightCurves: Minimization exited successfully.
12805381,0.8401851058006287,60589.5546875,2.308512965798494e-06,0.9078181385993958,-0.05967596545815468,319.042969,-33.868706,-30.244573,-70.7499537,1024.0,0.8401851058006287,60589.5546875,2.5746365813714556e-06,0.5630206500039117,-0.022727117551066316,7.182179423344141,7.334267144778126,3.7843567906768274,4.975787401574803,319.042969,-33.868706,-30.244573,-70.7499537,1024.0,-99.99,-99.99,2.3600388115793352e-07,0.5270964571834545,0.03317795413275794,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,200.37395503282946,176,24.478134156127403,-19.16510324477727,FitLightCurves: Minimization exited successfully.
36494185,0.39397647976875305,60197.66796875,1.4469144456071682e-05,-1.07285737991333,-0.013652157969772816,31.153847,-63.636005,-30.244573,-70.7499537,1024.0,0.39397647976875305,60197.66796875,1.442404215547649e-05,-0.9852694419261546,-0.005701898006390249,7.182179423344141,7.334267144778126,3.7843567906768274,4.975787401574803,31.153847,-63.636005,-30.244573,-70.7499537,1024.0,-99.99,-99.99,1.6306288945482914e-07,0.09105745914895094,0.014333731359433435,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,184.90784512115835,179,22.60786211233654,-19.043817932556024,FitLightCurves: Minimization exited successfully.
51339740,0.7980135083198547,60935.125,2.621501436561986e-06,-1.7240946292877197,-0.09784851223230362,329.765625,-35.136116,-30.244573,-70.7499537,1024.0,0.7980135083198547,60935.125,2.628259836118413e-06,-1.4952809618912972,-0.07378180123034773,7.182179423344141,7.334267144778126,3.7843567906768274,4.975787401574803,329.765625,-35.136116,-30.244573,-70.7499537,1024.0,-99.99,-99.99,6.120007596416484e-08,0.3174809292878613,0.017370784446450797,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,171.54556361805007,164,24.454344274075304,-19.050057259277825,FitLightCurves: Minimization exited successfully.
56149069,0.8993039727210999,60632.05078125,4.512039140536217e-06,0.94095778465271,-0.10409357398748398,56.425781,-14.477512,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3228.82 .. 12000]
39067844,0.6216666102409363,62836.609375,4.841468701319091e-06,0.7677331566810608,0.12112406641244888,53.481674,-54.532822,-30.244573,-70.7499537,1024.0,0.6216666102409363,62836.609375,4.797059102525637e-06,0.9149270225688184,0.1317587303982355,7.182179423344141,7.334267144778126,3.7843567906768274,4.975787401574803,53.481674,-54.532822,-30.244573,-70.7499537,1024.0,-99.99,-99.99,7.428168584266785e-08,0.1602684885874412,0.013484705154433362,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,168.19142259378566,154,23.804752044978827,-19.036405837745598,FitLightCurves: Minimization exited successfully.
