snid,sim_z,sim_t0,sim_x0,sim_x1,sim_c,sim_ra,sim_dec,sim_lat,sim_lon,sim_alt,fit_z,fit_t0,fit_x0,fit_x1,fit_c,fit_pwv,err_z,err_t0,err_x0,err_x1,err_c,err_pwv,chisq,ndof,mb,abs_mag,message
54420626,0.5857269763946533,61884.51953125,5.594528072325668e-06,0.44242942333221436,0.006271603517234325,278.789062,-24.460293,-30.244573,-70.7499537,1024.0,0.5857269763946533,61884.51953125,5.624509778855685e-06,0.30546390962290915,0.00317145603683912,4.0,-99.99,-99.99,5.852496275775128e-08,0.11030210659813072,0.010894609786232613,-99.99,191.93651384635197,185,23.630435470250355,-19.053204151657255,FitLightCurves: Minimization exited successfully.
41311536,0.8970088362693787,62145.9765625,3.541048272381886e-06,1.1211401224136353,-0.008018679916858673,95.273438,-21.542267,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3224.92 .. 12000]
12805381,0.8401851058006287,60589.5546875,2.308512965798494e-06,0.9078181385993958,-0.05967596545815468,319.042969,-33.868706,-30.244573,-70.7499537,1024.0,0.8401851058006287,60589.5546875,2.7216761148759003e-06,0.6599152313432314,-0.00610054603948287,4.0,-99.99,-99.99,2.28808918389573e-07,0.5097102339992394,0.03036691207156005,-99.99,185.08998407581623,176,24.418280724512208,-19.22501014267729,FitLightCurves: Minimization exited successfully.
30772777,0.3190584182739258,61681.03125,2.3676032106623426e-05,0.18470235168933868,-0.04877563193440437,337.324219,-21.702768,-30.244573,-70.7499537,1024.0,0.3190584182739258,61681.03125,2.372862541828427e-05,0.16041640092227732,-0.0326574695919966,4.0,-99.99,-99.99,1.2199711867415927e-07,0.07551702034098483,0.004971722827567508,-99.99,163.51884281681865,147,22.066497462231336,-19.049822527313967,FitLightCurves: Minimization exited successfully.
8568294,0.27341291308403015,61288.65234375,3.3818350668760855e-05,-0.5483987331390381,-0.04224226623773575,36.32143,-64.198746,-30.244573,-70.7499537,1024.0,0.27341291308403015,61288.65234375,3.33794892122117e-05,-0.5534122464972293,-0.02141744279987185,4.0,-99.99,-99.99,2.1790644398008034e-07,0.031170553453047718,0.006018467433325484,-99.99,151.96039181606608,145,21.696405597251,-19.03292074862049,FitLightCurves: Minimization exited successfully.
16961496,0.4451651871204376,60515.06640625,1.082285687971544e-05,0.3905450105667114,-0.012583516538143158,17.578125,-29.484461,-30.244573,-70.7499537,1024.0,0.4451651871204376,60515.06640625,1.0853293277014396e-05,0.29211682761270247,0.0037580217569002346,4.0,-99.99,-99.99,9.470862691935808e-08,0.06364150733726857,0.008360013344399883,-99.99,202.97302379259392,193,22.916759041300942,-19.050151636569765,FitLightCurves: Minimization exited successfully.
22106842,1.080509901046753,61100.359375,2.9512316359614488e-06,0.7778268456459045,-0.12003105878829956,168.222656,-13.86195,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3536.87 .. 12000]
28357930,0.5018966197967529,62900.64453125,8.1133048647484e-06,0.38358351588249207,-0.06585598737001419,102.480469,-10.199918,-30.244573,-70.7499537,1024.0,0.5018966197967529,62900.64453125,8.152943787695591e-06,0.42804064529108216,-0.06715134938573392,4.0,-99.99,-99.99,8.10734313211701e-08,0.09027579269548898,0.010447622611927061,-99.99,129.20828553310483,110,23.225178864190312,-19.053583083886938,FitLightCurves: Minimization exited successfully.
54228986,0.7013247609138489,60869.4140625,3.597920436720251e-06,1.2155437469482422,-0.06997966766357422,6.503906,-29.313198,-30.244573,-70.7499537,1024.0,0.7013247609138489,60869.4140625,3.580243362873797e-06,1.2360562628224032,-0.05863992059123129,4.0,-99.99,-99.99,7.066686240824094e-08,0.15748442338023266,0.012651306408479805,-99.99,165.21623504340593,170,24.118875190108653,-19.04265965538056,FitLightCurves: Minimization exited successfully.
3637022,0.6199184656143188,62761.7109375,4.8740963507065815e-06,0.9780979752540588,0.05519964545965195,335.390625,-22.508005,-30.244573,-70.7499537,1024.0,0.6199184656143188,62761.7109375,4.9682026194686375e-06,0.9004670354790693,0.06793871163279842,4.0,-99.99,-99.99,6.469022955759412e-08,0.12148417622760575,0.012093845784378781,-99.99,199.2639334114814,188,23.766277641267763,-19.06750655627962,FitLightCurves: Minimization exited successfully.
