snid,sim_z,sim_t0,sim_x0,sim_x1,sim_c,sim_ra,sim_dec,sim_lat,sim_lon,sim_alt,fit_z,fit_t0,fit_x0,fit_x1,fit_c,fit_pwv,err_z,err_t0,err_x0,err_x1,err_c,err_pwv,chisq,ndof,mb,abs_mag,message
10529843,0.5300572514533997,62963.18359375,7.12516778618571e-06,0.4058612585067749,0.020204760134220123,193.359375,-26.777105,-30.244573,-70.7499537,1024.0,0.5300572514533997,62963.18359375,7.240115551934449e-06,0.4657151753261253,0.03223741828744414,4.0,-99.99,-99.99,9.372313376452919e-08,0.1132127692921967,0.010395599750020449,-99.99,74.02820688439797,81,23.356893259548606,-19.064451403294107,FitLightCurves: Minimization exited successfully.
54420626,0.5857269763946533,61884.51953125,5.594528072325668e-06,0.44242942333221436,0.006271603517234325,278.789062,-24.460293,-30.244573,-70.7499537,1024.0,0.5857269763946533,61884.51953125,5.655309753466137e-06,0.47410326881412546,0.00338454537094042,4.0,-99.99,-99.99,5.859699411029871e-08,0.11166937340993281,0.011022732054802524,-99.99,188.7418343721278,185,23.624491847940035,-19.059270562821222,FitLightCurves: Minimization exited successfully.
36494185,0.39397647976875305,60197.66796875,1.4469144456071682e-05,-1.07285737991333,-0.013652157969772816,31.153847,-63.636005,-30.244573,-70.7499537,1024.0,0.39397647976875305,60197.66796875,1.4537471919690073e-05,-1.0971877652589117,0.005337360657394365,4.0,-99.99,-99.99,1.647940929285176e-07,0.08972259130456091,0.014381426375351329,-99.99,170.02494991798315,179,22.599637748939386,-19.051974678582408,FitLightCurves: Minimization exited successfully.
30772777,0.3190584182739258,61681.03125,2.3676032106623426e-05,0.18470235168933868,-0.04877563193440437,337.324219,-21.702768,-30.244573,-70.7499537,1024.0,0.3190584182739258,61681.03125,2.4018066366781848e-05,0.014468028056873111,-0.03885410382292991,4.0,-99.99,-99.99,1.2179795416159833e-07,0.07426646368040114,0.004888040859729685,-99.99,148.60687438796015,147,22.053159337276416,-19.063077717560372,FitLightCurves: Minimization exited successfully.
54228986,0.7013247609138489,60869.4140625,3.597920436720251e-06,1.2155437469482422,-0.06997966766357422,6.503906,-29.313198,-30.244573,-70.7499537,1024.0,0.7013247609138489,60869.4140625,3.8063274004494964e-06,1.1446077007186564,-0.03547741454048348,4.0,-99.99,-99.99,7.15228197108907e-08,0.1497782436546448,0.012834987967801317,-99.99,165.4405793507508,170,24.053192814720358,-19.108218621905095,FitLightCurves: Minimization exited successfully.
3637022,0.6199184656143188,62761.7109375,4.8740963507065815e-06,0.9780979752540588,0.05519964545965195,335.390625,-22.508005,-30.244573,-70.7499537,1024.0,0.6199184656143188,62761.7109375,4.9530454145912074e-06,0.9699843430012747,0.085775444232698,4.0,-99.99,-99.99,6.530671595785908e-08,0.12559634696787444,0.01231048135709095,-99.99,184.9808780931144,188,23.769781898919252,-19.064045094920814,FitLightCurves: Minimization exited successfully.
51339740,0.7980135083198547,60935.125,2.621501436561986e-06,-1.7240946292877197,-0.09784851223230362,329.765625,-35.136116,-30.244573,-70.7499537,1024.0,0.7980135083198547,60935.125,2.738677124872483e-06,-1.9692527418642354,-0.09507140738751231,4.0,-99.99,-99.99,6.099892695359193e-08,0.28184227300201925,0.015401735794076327,-99.99,155.51328770024702,164,24.40890489448403,-19.095379061905543,FitLightCurves: Minimization exited successfully.
8568294,0.27341291308403015,61288.65234375,3.3818350668760855e-05,-0.5483987331390381,-0.04224226623773575,36.32143,-64.198746,-30.244573,-70.7499537,1024.0,0.27341291308403015,61288.65234375,3.37160317362398e-05,-0.5079382692435354,-0.027335339562683834,4.0,-99.99,-99.99,2.17012019011964e-07,0.03109901500694569,0.005902894655793156,-99.99,151.567478353782,145,21.685336661694237,-19.044022754750177,FitLightCurves: Minimization exited successfully.
41311536,0.8970088362693787,62145.9765625,3.541048272381886e-06,1.1211401224136353,-0.008018679916858673,95.273438,-21.542267,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3224.92 .. 12000]
59086990,0.7586621642112732,60689.00390625,2.975056454319771e-06,-0.14676064252853394,0.0422472208738327,126.738281,-25.282602,-30.244573,-70.7499537,1024.0,0.7586621642112732,60689.00390625,3.050894501576193e-06,-0.11552570656098363,0.04545744143732699,4.0,-99.99,-99.99,5.851200828030165e-08,0.17757491756932853,0.016079157621128187,-99.99,180.42947852318733,174,24.295479053640605,-19.074250808313643,FitLightCurves: Minimization exited successfully.
