snid,sim_z,sim_t0,sim_x0,sim_x1,sim_c,sim_ra,sim_dec,sim_lat,sim_lon,sim_alt,fit_z,fit_t0,fit_x0,fit_x1,fit_c,fit_pwv,err_z,err_t0,err_x0,err_x1,err_c,err_pwv,chisq,ndof,mb,abs_mag,message
41311536,0.8970088362693787,62145.9765625,3.541048272381886e-06,1.1211401224136353,-0.008018679916858673,95.273438,-21.542267,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3224.92 .. 12000]
3637022,0.6199184656143188,62761.7109375,4.8740963507065815e-06,0.9780979752540588,0.05519964545965195,335.390625,-22.508005,-30.244573,-70.7499537,1024.0,0.6199184656143188,62761.7109375,5.002897960929088e-06,0.8257981554254068,0.06368966453370535,4.0,-99.99,-99.99,6.44752499590867e-08,0.11759233052684104,0.011964069414115127,-99.99,236.64505217680886,188,23.75867385347142,-19.07504727766368,FitLightCurves: Minimization exited successfully.
51339740,0.7980135083198547,60935.125,2.621501436561986e-06,-1.7240946292877197,-0.09784851223230362,329.765625,-35.136116,-30.244573,-70.7499537,1024.0,0.7980135083198547,60935.125,2.575165829342103e-06,-1.6238327252339217,-0.1351299553039067,4.0,-99.99,-99.99,6.059346680390297e-08,0.2613177696306606,0.015051885752458957,-99.99,178.80218946188668,164,24.473886531874314,-19.030587421147942,FitLightCurves: Minimization exited successfully.
8568294,0.27341291308403015,61288.65234375,3.3818350668760855e-05,-0.5483987331390381,-0.04224226623773575,36.32143,-64.198746,-30.244573,-70.7499537,1024.0,0.27341291308403015,61288.65234375,3.3879373197168595e-05,-0.5666678493305555,-0.030371776112237833,4.0,-99.99,-99.99,2.1725263940703873e-07,0.030773396757011403,0.005900458799930212,-99.99,163.99005076894994,145,21.680006816773655,-19.049328244706643,FitLightCurves: Minimization exited successfully.
10529843,0.5300572514533997,62963.18359375,7.12516778618571e-06,0.4058612585067749,0.020204760134220123,193.359375,-26.777105,-30.244573,-70.7499537,1024.0,0.5300572514533997,62963.18359375,7.397695579077659e-06,0.048379211840330776,0.01680038115923821,4.0,-99.99,-99.99,9.08702909227442e-08,0.1012101256515183,0.010043640181635867,-99.99,96.3901679555133,81,23.333247261046427,-19.08783015240082,FitLightCurves: Minimization exited successfully.
22106842,1.080509901046753,61100.359375,2.9512316359614488e-06,0.7778268456459045,-0.12003105878829956,168.222656,-13.86195,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3536.87 .. 12000]
12805381,0.8401851058006287,60589.5546875,2.308512965798494e-06,0.9078181385993958,-0.05967596545815468,319.042969,-33.868706,-30.244573,-70.7499537,1024.0,0.8401851058006287,60589.5546875,2.9922509615107727e-06,-0.20973905566905954,0.023609387378679934,4.0,-99.99,-99.99,2.3286901948059663e-07,0.43661275514194037,0.03004899468520928,-99.99,158.82605392799192,176,24.316163500753976,-19.32648364076397,FitLightCurves: Minimization exited successfully.
28357930,0.5018966197967529,62900.64453125,8.1133048647484e-06,0.38358351588249207,-0.06585598737001419,102.480469,-10.199918,-30.244573,-70.7499537,1024.0,0.5018966197967529,62900.64453125,8.188936220740109e-06,0.5145668647458662,-0.04552119850256606,4.0,-99.99,-99.99,8.123417023732409e-08,0.09096737361222441,0.010435754289184756,-99.99,131.23333087918388,110,23.22114867825759,-19.057645163259842,FitLightCurves: Minimization exited successfully.
30772777,0.3190584182739258,61681.03125,2.3676032106623426e-05,0.18470235168933868,-0.04877563193440437,337.324219,-21.702768,-30.244573,-70.7499537,1024.0,0.3190584182739258,61681.03125,2.4029084536135758e-05,0.038487269605768946,-0.046844819957288356,4.0,-99.99,-99.99,1.2109144206029278e-07,0.07406771405972229,0.004861109122769131,-99.99,178.08493368933026,147,22.052397325861314,-19.063867324833023,FitLightCurves: Minimization exited successfully.
16961496,0.4451651871204376,60515.06640625,1.082285687971544e-05,0.3905450105667114,-0.012583516538143158,17.578125,-29.484461,-30.244573,-70.7499537,1024.0,0.4451651871204376,60515.06640625,1.0827815950853612e-05,0.41726667024868663,0.0005730995877567043,4.0,-99.99,-99.99,9.605119122254922e-08,0.06589231378748708,0.008353515359252895,-99.99,235.63045997688303,193,22.919218314722652,-19.047787126127034,FitLightCurves: Minimization exited successfully.
