snid,sim_z,sim_t0,sim_x0,sim_x1,sim_c,sim_ra,sim_dec,sim_lat,sim_lon,sim_alt,fit_z,fit_t0,fit_x0,fit_x1,fit_c,fit_winter,fit_spring,fit_summer,fit_fall,fit_ra,fit_dec,fit_lat,fit_lon,fit_alt,err_z,err_t0,err_x0,err_x1,err_c,err_winter,err_spring,err_summer,err_fall,err_ra,err_dec,err_lat,err_lon,err_alt,chisq,ndof,mb,abs_mag,message
30769609,0.9561615586280823,63115.1640625,3.860254309984157e-06,0.807723879814148,-0.10782068222761154,7.03125,-38.873585,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3325.47 .. 12000]
51190061,0.9266268014907837,62590.734375,4.2540386857581325e-06,0.7776065468788147,-0.11538635194301605,195.996094,-29.656013,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3275.27 .. 12000]
5286661,0.9569244980812073,60342.2421875,3.6134370020590723e-06,1.0676417350769043,-0.07287381589412689,105.959305,-58.16037,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3326.77 .. 12000]
57027226,1.0521626472473145,60613.640625,2.5073545657505747e-06,-0.7349722385406494,-0.10985930263996124,23.90625,-17.426323,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3488.68 .. 12000]
56207843,0.9264519214630127,62231.01953125,3.7023230561317177e-06,0.31559106707572937,-0.08718685060739517,123.925781,-22.669609,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3274.97 .. 12000]
33086145,0.8864376544952393,61177.54296875,3.87182899430627e-06,0.6396629810333252,-0.049952082335948944,175.429688,-14.940303,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3206.94 .. 12000]
6234010,0.9164555668830872,62412.3203125,3.0207386316760676e-06,1.173851728439331,0.03168860077857971,30.862831,-47.749653,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3257.97 .. 12000]
61516157,0.33514639735221863,62338.09375,2.1124530259986605e-05,0.4398353397846222,-0.02362223155796528,223.945312,-19.629557,-30.244573,-70.7499537,1024.0,0.33514639735221863,62338.09375,2.094511423065037e-05,0.4308529143085984,-0.02340400555529124,7.182179423344141,7.334267144778126,3.7843567906768274,4.975787401574803,223.945312,-19.629557,-30.244573,-70.7499537,1024.0,-99.99,-99.99,1.5180419058144847e-07,0.05937403209553416,0.006551996340545444,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,192.75625957388743,192,22.202214403130696,-19.038480910717567,FitLightCurves: Minimization exited successfully.
12475672,0.5471410155296326,61357.24609375,6.586088382457807e-06,0.6422200798988342,-0.07913056761026382,107.539368,-42.210369,-30.244573,-70.7499537,1024.0,0.5471410155296326,61357.24609375,6.8073432079178345e-06,0.5074198003366415,-0.07197202821957838,7.182179423344141,7.334267144778126,3.7843567906768274,4.975787401574803,107.539368,-42.210369,-30.244573,-70.7499537,1024.0,-99.99,-99.99,1.8577666099856192e-07,0.19100876777038397,0.019928934620388514,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,180.22654182834236,176,23.42082626526941,-19.083861447454073,FitLightCurves: Minimization exited successfully.
10849484,0.3731403350830078,61802.78515625,1.6430904092544936e-05,-0.4775552749633789,-0.04520443454384804,200.039062,-17.113819,-30.244573,-70.7499537,1024.0,0.3731403350830078,61802.78515625,1.6557505306610635e-05,-0.5279902267592642,-0.023020280544278172,7.182179423344141,7.334267144778126,3.7843567906768274,4.975787401574803,200.039062,-17.113819,-30.244573,-70.7499537,1024.0,-99.99,-99.99,1.621853888431524e-07,0.07889021878560537,0.010588828773889945,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,184.07494721437945,170,22.45756859013337,-19.055398094116395,FitLightCurves: Minimization exited successfully.
