snid,sim_z,sim_t0,sim_x0,sim_x1,sim_c,sim_ra,sim_dec,sim_lat,sim_lon,sim_alt,fit_z,fit_t0,fit_x0,fit_x1,fit_c,fit_pwv,err_z,err_t0,err_x0,err_x1,err_c,err_pwv,chisq,ndof,mb,abs_mag,message
10529843,0.5300572514533997,62963.18359375,7.12516778618571e-06,0.4058612585067749,0.020204760134220123,193.359375,-26.777105,-30.244573,-70.7499537,1024.0,0.5300572514533997,62963.18359375,7.302671605987465e-06,0.27725678447169877,0.0314831938266119,4.0,-99.99,-99.99,9.344763507873145e-08,0.10964728927368134,0.010429349583589194,-99.99,115.1164884546009,81,23.347557593100614,-19.073650283738576,FitLightCurves: Minimization exited successfully.
30772777,0.3190584182739258,61681.03125,2.3676032106623426e-05,0.18470235168933868,-0.04877563193440437,337.324219,-21.702768,-30.244573,-70.7499537,1024.0,0.3190584182739258,61681.03125,2.391907163975646e-05,0.06377915809440111,-0.04271916512246109,4.0,-99.99,-99.99,1.2156131101419924e-07,0.07474446694786577,0.004895129693707437,-99.99,171.47339435306384,147,22.05751217515005,-19.058761697500746,FitLightCurves: Minimization exited successfully.
3637022,0.6199184656143188,62761.7109375,4.8740963507065815e-06,0.9780979752540588,0.05519964545965195,335.390625,-22.508005,-30.244573,-70.7499537,1024.0,0.6199184656143188,62761.7109375,4.968678912104726e-06,0.8662485314349101,0.052076782521165633,4.0,-99.99,-99.99,6.406925137892207e-08,0.11778136989131252,0.0119606882290425,-99.99,196.8304955316562,188,23.7659558185709,-19.067818006462385,FitLightCurves: Minimization exited successfully.
8568294,0.27341291308403015,61288.65234375,3.3818350668760855e-05,-0.5483987331390381,-0.04224226623773575,36.32143,-64.198746,-30.244573,-70.7499537,1024.0,0.27341291308403015,61288.65234375,3.37404691867194e-05,-0.549002161364254,-0.029498455285397688,4.0,-99.99,-99.99,2.1693562135355995e-07,0.030954650194504406,0.005894722985256479,-99.99,158.05613425195585,145,21.684491238790905,-19.044851144894075,FitLightCurves: Minimization exited successfully.
54420626,0.5857269763946533,61884.51953125,5.594528072325668e-06,0.44242942333221436,0.006271603517234325,278.789062,-24.460293,-30.244573,-70.7499537,1024.0,0.5857269763946533,61884.51953125,5.5965329502875135e-06,0.4886734108034879,0.022144560541887896,4.0,-99.99,-99.99,5.9097729142968786e-08,0.11641403260098185,0.011115237806090379,-99.99,201.30912181768574,185,23.636256484982404,-19.047489412289025,FitLightCurves: Minimization exited successfully.
36494185,0.39397647976875305,60197.66796875,1.4469144456071682e-05,-1.07285737991333,-0.013652157969772816,31.153847,-63.636005,-30.244573,-70.7499537,1024.0,0.39397647976875305,60197.66796875,1.4172834106071055e-05,-1.078079519523329,0.031240161883881883,4.0,-99.99,-99.99,1.648935291474193e-07,0.09153295252740114,0.014729468262232122,-99.99,183.0578734900974,179,22.627754882046638,-19.023819430249493,FitLightCurves: Minimization exited successfully.
54228986,0.7013247609138489,60869.4140625,3.597920436720251e-06,1.2155437469482422,-0.06997966766357422,6.503906,-29.313198,-30.244573,-70.7499537,1024.0,0.7013247609138489,60869.4140625,3.6087334660508083e-06,1.171257751014763,-0.06585410352172372,4.0,-99.99,-99.99,7.021334282704333e-08,0.15527516176635747,0.012950884213845357,-99.99,185.2682585417075,170,24.110013128611048,-19.051463402401133,FitLightCurves: Minimization exited successfully.
51339740,0.7980135083198547,60935.125,2.621501436561986e-06,-1.7240946292877197,-0.09784851223230362,329.765625,-35.136116,-30.244573,-70.7499537,1024.0,0.7980135083198547,60935.125,2.754735146410421e-06,-2.0101049876434725,-0.08173846341237004,4.0,-99.99,-99.99,6.112019463483487e-08,0.29725470264556764,0.015553981963906099,-99.99,185.65376073263246,164,24.40309492964446,-19.101150177914977,FitLightCurves: Minimization exited successfully.
59086990,0.7586621642112732,60689.00390625,2.975056454319771e-06,-0.14676064252853394,0.0422472208738327,126.738281,-25.282602,-30.244573,-70.7499537,1024.0,0.7586621642112732,60689.00390625,3.0318417332117e-06,-0.08444555955785196,0.06485143569307276,4.0,-99.99,-99.99,5.873561360141799e-08,0.18217453491709387,0.01636557957449207,-99.99,197.81864851812568,174,24.30255769155023,-19.06716004371889,FitLightCurves: Minimization exited successfully.
16961496,0.4451651871204376,60515.06640625,1.082285687971544e-05,0.3905450105667114,-0.012583516538143158,17.578125,-29.484461,-30.244573,-70.7499537,1024.0,0.4451651871204376,60515.06640625,1.0714736575393697e-05,0.48843119790004746,0.01639099174488966,4.0,-99.99,-99.99,9.76253842385209e-08,0.06862054720398793,0.008525968158583808,-99.99,196.6574154831705,193,22.93097765386281,-19.036057833854567,FitLightCurves: Minimization exited successfully.
