snid,sim_z,sim_t0,sim_x0,sim_x1,sim_c,sim_ra,sim_dec,sim_lat,sim_lon,sim_alt,fit_z,fit_t0,fit_x0,fit_x1,fit_c,fit_pwv,err_z,err_t0,err_x0,err_x1,err_c,err_pwv,chisq,ndof,mb,abs_mag,message
16961496,0.4451651871204376,60515.06640625,1.082285687971544e-05,0.3905450105667114,-0.012583516538143158,17.578125,-29.484461,-30.244573,-70.7499537,1024.0,0.4451651871204376,60515.06640625,1.0951982938882346e-05,0.3603002422482722,0.000531509096812707,4.0,-99.99,-99.99,9.737612366622076e-08,0.06563271646289659,0.008456140261602369,-99.99,241.58202242935621,193,22.906844209468268,-19.060119778005436,FitLightCurves: Minimization exited successfully.
8568294,0.27341291308403015,61288.65234375,3.3818350668760855e-05,-0.5483987331390381,-0.04224226623773575,36.32143,-64.198746,-30.244573,-70.7499537,1024.0,0.27341291308403015,61288.65234375,3.390294279119471e-05,-0.568988273443741,-0.03018903154274528,4.0,-99.99,-99.99,2.1843493245109145e-07,0.030785545491940663,0.005943414693660662,-99.99,192.68608309358632,145,21.679257529112036,-19.050076064712435,FitLightCurves: Minimization exited successfully.
41311536,0.8970088362693787,62145.9765625,3.541048272381886e-06,1.1211401224136353,-0.008018679916858673,95.273438,-21.542267,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3224.92 .. 12000]
10529843,0.5300572514533997,62963.18359375,7.12516778618571e-06,0.4058612585067749,0.020204760134220123,193.359375,-26.777105,-30.244573,-70.7499537,1024.0,0.5300572514533997,62963.18359375,7.163128701493629e-06,0.5228186294002672,0.032690142568924246,4.0,-99.99,-99.99,9.501828318242889e-08,0.11731326846953313,0.01073443248906645,-99.99,120.93160319501712,81,23.368502833848673,-19.052885206261113,FitLightCurves: Minimization exited successfully.
30772777,0.3190584182739258,61681.03125,2.3676032106623426e-05,0.18470235168933868,-0.04877563193440437,337.324219,-21.702768,-30.244573,-70.7499537,1024.0,0.3190584182739258,61681.03125,2.3731972144773424e-05,0.10897514542106451,-0.03122068145569526,4.0,-99.99,-99.99,1.2233401914113483e-07,0.07543069486955127,0.004999688775334585,-99.99,194.80199086980517,147,22.066395258791893,-19.049889131769472,FitLightCurves: Minimization exited successfully.
12805381,0.8401851058006287,60589.5546875,2.308512965798494e-06,0.9078181385993958,-0.05967596545815468,319.042969,-33.868706,-30.244573,-70.7499537,1024.0,0.8401851058006287,60589.5546875,2.556550913627568e-06,1.2379135957705045,0.0009366965828825395,4.0,-99.99,-99.99,2.21285363374792e-07,0.5731091276230893,0.03125900167268451,-99.99,167.42202847127075,176,24.486347594506896,-19.15747781922348,FitLightCurves: Minimization exited successfully.
28357930,0.5018966197967529,62900.64453125,8.1133048647484e-06,0.38358351588249207,-0.06585598737001419,102.480469,-10.199918,-30.244573,-70.7499537,1024.0,0.5018966197967529,62900.64453125,8.157916572868505e-06,0.49889266620457495,-0.030192525641501315,4.0,-99.99,-99.99,8.1804814333653e-08,0.09241149071251767,0.010425218220775941,-99.99,106.24899451954576,110,23.225761318349157,-19.052998144545427,FitLightCurves: Minimization exited successfully.
22106842,1.080509901046753,61100.359375,2.9512316359614488e-06,0.7778268456459045,-0.12003105878829956,168.222656,-13.86195,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3536.87 .. 12000]
54420626,0.5857269763946533,61884.51953125,5.594528072325668e-06,0.44242942333221436,0.006271603517234325,278.789062,-24.460293,-30.244573,-70.7499537,1024.0,0.5857269763946533,61884.51953125,5.709655372762166e-06,0.20028531015670906,0.01852749689687092,4.0,-99.99,-99.99,5.914180288238894e-08,0.11269348028408925,0.011213615517771098,-99.99,232.00169769551871,185,23.61448421127294,-19.069059214727496,FitLightCurves: Minimization exited successfully.
59086990,0.7586621642112732,60689.00390625,2.975056454319771e-06,-0.14676064252853394,0.0422472208738327,126.738281,-25.282602,-30.244573,-70.7499537,1024.0,0.7586621642112732,60689.00390625,2.9292423459699336e-06,0.1894756626261003,0.03966237078286993,4.0,-99.99,-99.99,5.8308875407291775e-08,0.18833418664657434,0.01615092829782812,-99.99,213.6878728733767,174,24.339531457982662,-19.030402972386735,FitLightCurves: Minimization exited successfully.
51339740,0.7980135083198547,60935.125,2.621501436561986e-06,-1.7240946292877197,-0.09784851223230362,329.765625,-35.136116,-30.244573,-70.7499537,1024.0,0.7980135083198547,60935.125,2.73343266437842e-06,-2.3367559790354226,-0.07512216211103401,4.0,-99.99,-99.99,6.189294205423503e-08,0.3098721803950528,0.016039584051437933,-99.99,203.6160823108145,164,24.411826451906204,-19.092308084138402,FitLightCurves: Minimization exited successfully.
54228986,0.7013247609138489,60869.4140625,3.597920436720251e-06,1.2155437469482422,-0.06997966766357422,6.503906,-29.313198,-30.244573,-70.7499537,1024.0,0.7013247609138489,60869.4140625,3.831791167938098e-06,1.0801514940257597,-0.025525977633056342,4.0,-99.99,-99.99,7.141301971391242e-08,0.14929610060248688,0.012740246627643115,-99.99,197.91516717355663,170,24.04626979253041,-19.11506435958314,FitLightCurves: Minimization exited successfully.
14230579,0.6930713057518005,60364.4296875,3.712567619235999e-06,0.04461990296840668,0.009880694560706615,102.199997,-47.945496,-30.244573,-70.7499537,1024.0,0.6930713057518005,60364.4296875,3.6804176658932576e-06,0.19519725871981913,0.013983761758134025,4.0,-99.99,-99.99,5.6987859907762574e-08,0.15130997699338472,0.011741928039977895,-99.99,163.0093562674874,160,24.091167848252102,-19.037901222959434,FitLightCurves: Minimization exited successfully.
3637022,0.6199184656143188,62761.7109375,4.8740963507065815e-06,0.9780979752540588,0.05519964545965195,335.390625,-22.508005,-30.244573,-70.7499537,1024.0,0.6199184656143188,62761.7109375,4.967339746763282e-06,0.9184588147417015,0.05341764774118597,4.0,-99.99,-99.99,6.417052971576809e-08,0.11989897420135452,0.01210210727540385,-99.99,239.03119955129634,188,23.766264088713914,-19.067556499752364,FitLightCurves: Minimization exited successfully.
36494185,0.39397647976875305,60197.66796875,1.4469144456071682e-05,-1.07285737991333,-0.013652157969772816,31.153847,-63.636005,-30.244573,-70.7499537,1024.0,0.39397647976875305,60197.66796875,1.4279084135465054e-05,-0.9366449162387132,0.005881005280052178,4.0,-99.99,-99.99,1.642800346602836e-07,0.09208595811445844,0.014621238821291257,-99.99,213.55499045630006,179,22.619103302252327,-19.032577585659702,FitLightCurves: Minimization exited successfully.
52205020,0.163380965590477,60646.640625,0.00010740041088088687,0.5787950754165649,-0.03967329487204552,177.1875,-18.367102,-30.244573,-70.7499537,1024.0,0.163380965590477,60646.640625,8.987838231817786e-05,2.1314518816361536,-0.014776602489983326,4.0,-99.99,-99.99,6.032309473134487e-06,0.7241691717589274,0.011424638005545482,-99.99,86.69382976235829,83,20.62081679397234,-18.855842515364646,FitLightCurves: Minimization exited successfully.
39067844,0.6216666102409363,62836.609375,4.841468701319091e-06,0.7677331566810608,0.12112406641244888,53.481674,-54.532822,-30.244573,-70.7499537,1024.0,0.6216666102409363,62836.609375,4.895874285109647e-06,0.8441710645779925,0.1453503898469873,4.0,-99.99,-99.99,7.41986278141506e-08,0.15580693030536663,0.013469095311795715,-99.99,146.83561890933888,154,23.782608742967174,-19.058463449770983,FitLightCurves: Minimization exited successfully.
12817116,0.531384289264679,61759.8125,7.05422606364374e-06,0.9478849768638611,-0.13110436499118805,136.40625,-26.777105,-30.244573,-70.7499537,1024.0,0.531384289264679,61759.8125,7.027670262157715e-06,1.0618926438996383,-0.12343114064016356,4.0,-99.99,-99.99,6.57941300343253e-08,0.09011612976990373,0.007089531620878984,-99.99,213.07712147697066,200,23.383921296096236,-19.044693424450013,FitLightCurves: Minimization exited successfully.
39149777,0.6169376373291016,59849.46484375,4.917858624339672e-06,0.6381559371948242,-0.10698673874139786,328.886719,-33.152889,-30.244573,-70.7499537,1024.0,0.6169376373291016,59849.46484375,5.0537298937980875e-06,0.2715423100630169,-0.11976984739797468,4.0,-99.99,-99.99,1.4892885806916954e-07,0.751297279628265,0.014055201587073057,-99.99,77.70283158804574,82,23.742241704258188,-19.078574982547394,FitLightCurves: Minimization exited successfully.
31631513,0.24955053627490997,61563.26953125,4.171295105351297e-05,-1.4209563732147217,0.019670460373163223,218.671875,-10.958863,-30.244573,-70.7499537,1024.0,0.24955053627490997,61563.26953125,4.149857460289884e-05,-1.342011513372399,0.02891822268940519,4.0,-99.99,-99.99,2.1749982006821322e-07,0.038786763828610835,0.004802421152013661,-99.99,173.79374342089415,179,21.461297800538773,-19.041227043939273,FitLightCurves: Minimization exited successfully.
21698959,0.558584451675415,61020.04296875,6.283376483200335e-06,-0.7639110088348389,0.09742937982082367,117.224998,-52.801853,-30.244573,-70.7499537,1024.0,0.558584451675415,61020.04296875,6.363728291358913e-06,-0.8404138146804417,0.11653146315301095,4.0,-99.99,-99.99,6.310865654603817e-08,0.13219287948858027,0.011792407961994994,-99.99,142.59915429838085,166,23.49800443148204,-19.059931332456912,FitLightCurves: Minimization exited successfully.
43977276,0.6175087094306946,62644.0234375,4.920465104025015e-06,0.9197143316268921,0.04503430053591728,158.554688,-40.817047,-30.244573,-70.7499537,1024.0,0.6175087094306946,62644.0234375,4.907142986771975e-06,1.114570557699802,0.0540081934973611,4.0,-99.99,-99.99,1.2357679138515645e-07,0.16958437419809666,0.020768005670561047,-99.99,227.6498903101082,196,23.779492635307065,-19.04422500639603,FitLightCurves: Minimization exited successfully.
56149069,0.8993039727210999,60632.05078125,4.512039140536217e-06,0.94095778465271,-0.10409357398748398,56.425781,-14.477512,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3228.82 .. 12000]
37540638,0.7862188816070557,61096.6640625,2.7215251041710576e-06,1.1082226037979126,-0.0013558670179918408,162.246094,-6.579593,-30.244573,-70.7499537,1024.0,0.7862188816070557,61096.6640625,2.847265175145415e-06,0.7570394514014137,0.003763196416717499,4.0,-99.99,-99.99,7.477723180456584e-08,0.23351594103991974,0.013773115904957915,-99.99,240.3764880201098,212,24.369539598753516,-19.09618034610235,FitLightCurves: Minimization exited successfully.
55738904,0.7452362179756165,62001.296875,3.106556734260106e-06,0.990789532661438,0.056764014065265656,46.757812,-26.110529,-30.244573,-70.7499537,1024.0,0.7452362179756165,62001.296875,3.136830809475033e-06,1.0617823537312092,0.0900970502373836,4.0,-99.99,-99.99,6.357470821075974e-08,0.20502467525692605,0.01949977203957416,-99.99,202.91877980382674,176,24.265765445082824,-19.057182011185912,FitLightCurves: Minimization exited successfully.
10026189,0.4329496920108795,62491.29296875,1.1566477630819208e-05,-1.7409870624542236,-0.04656929150223732,169.804688,-2.836105,-30.244573,-70.7499537,1024.0,0.4329496920108795,62491.29296875,1.1399891504253887e-05,-1.6234592144491808,-0.02742719659910988,4.0,-99.99,-99.99,2.926198629113216e-07,0.13155706195511896,0.016914159212080313,-99.99,228.31208089968956,207,22.862819445479246,-19.031288520716753,FitLightCurves: Minimization exited successfully.
45564946,0.589141845703125,60673.0703125,5.504850974619775e-06,0.6368018388748169,-0.08489153534173965,85.253906,-11.110882,-30.244573,-70.7499537,1024.0,0.589141845703125,60673.0703125,5.582255972720641e-06,0.6568075498367282,-0.07692654799024423,4.0,-99.99,-99.99,5.154505092254181e-08,0.09175961127061914,0.0071972161787092395,-99.99,218.31694245095062,190,23.63603028171392,-19.06331222425912,FitLightCurves: Minimization exited successfully.
6775449,0.8194463849067688,60762.0,2.4544439476273457e-06,0.5760385394096375,-0.08168093860149384,224.296875,-25.778666,-30.244573,-70.7499537,1024.0,0.8194463849067688,60762.0,2.5043361094990696e-06,0.7932137339217018,-0.05691995274143635,4.0,-99.99,-99.99,5.712992157519803e-08,0.1785184997751426,0.016075677919030768,-99.99,185.69883212170404,164,24.507052211531036,-19.06949920293903,FitLightCurves: Minimization exited successfully.
3768846,0.609578013420105,62373.515625,5.077793120341055e-06,-1.4661695957183838,-0.038114774972200394,8.261719,-18.524391,-30.244573,-70.7499537,1024.0,0.609578013420105,62373.515625,5.207726543361843e-06,-1.539244295879723,-0.02113386119695814,4.0,-99.99,-99.99,5.999651091333662e-08,0.08104737524455974,0.010866176088624793,-99.99,169.96653504172093,164,23.71361835303376,-19.074431738872818,FitLightCurves: Minimization exited successfully.
40434084,0.7081382870674133,62101.609375,3.518898361766425e-06,-1.2070151567459106,-0.06425762921571732,67.851562,-18.367102,-30.244573,-70.7499537,1024.0,0.7081382870674133,62101.609375,3.580228713663461e-06,-1.2606999941038177,-0.06497410757532361,4.0,-99.99,-99.99,8.228506674648733e-08,0.1350695463643907,0.012773677749653446,-99.99,173.74917046570891,179,24.11902520629518,-19.066642731638442,FitLightCurves: Minimization exited successfully.
6336564,0.694481372833252,60761.38671875,3.6916944787552623e-06,0.36553463339805603,-0.021191146224737167,117.773438,1.940072,-30.244573,-70.7499537,1024.0,0.694481372833252,60761.38671875,3.886016144665832e-06,0.23973989024284217,0.001135512890045769,4.0,-99.99,-99.99,7.566501278434109e-08,0.23591855393409064,0.014639242177413792,-99.99,230.35769279070033,217,24.031843582805948,-19.102679943999483,FitLightCurves: Minimization exited successfully.
9684224,0.6422167420387268,61967.1640625,4.470775375167789e-06,0.7381741404533386,0.00860960315912962,357.714844,-36.053589,-30.244573,-70.7499537,1024.0,0.6422167420387268,61967.1640625,4.513814747377572e-06,0.7896055312605429,0.024381248773180087,4.0,-99.99,-99.99,7.155544444390423e-08,0.20587471071534963,0.013596869442330966,-99.99,173.85170031962156,173,23.86970905839046,-19.05755035163476,FitLightCurves: Minimization exited successfully.
183963,0.5072011351585388,62657.78125,7.927097902616055e-06,-1.9649969339370728,-0.012583106756210327,340.93219,-57.209084,-30.244573,-70.7499537,1024.0,0.5072011351585388,62657.78125,7.751846317149867e-06,-1.847476205353952,0.035015669977962835,4.0,-99.99,-99.99,2.2924223240055106e-07,0.14239204909130468,0.027693530333552627,-99.99,171.45361388274833,167,23.283029795609792,-19.0218749957132,FitLightCurves: Minimization exited successfully.
49329102,0.4175596833229065,62273.28125,1.2600361377584917e-05,1.0025959014892578,0.010208601132035255,245.742188,-31.563116,-30.244573,-70.7499537,1024.0,0.4175596833229065,62273.28125,1.2583043930093653e-05,1.0334015389979987,0.013521347678709834,4.0,-99.99,-99.99,8.633419450580077e-08,0.09020616452881168,0.005425546851587133,-99.99,195.15693004826062,183,22.756343239073928,-19.045958921120647,FitLightCurves: Minimization exited successfully.
53226114,0.6596637964248657,62145.359375,4.18283569339234e-06,-0.5486212968826294,-0.08105253428220749,153.457031,-33.510056,-30.244573,-70.7499537,1024.0,0.6596637964248657,62145.359375,4.217196334512482e-06,-0.6319551968538438,-0.08342838982139937,4.0,-99.99,-99.99,5.3636701095839865e-08,0.09649828197709351,0.008088265732843315,-99.99,234.76670226845053,209,23.94044528278429,-19.057112764481538,FitLightCurves: Minimization exited successfully.
50621828,0.8375438451766968,62356.54296875,2.323871474525285e-06,0.968281626701355,-0.09890884160995483,315.527344,-31.388166,-30.244573,-70.7499537,1024.0,0.8375438451766968,62356.54296875,2.4275290621042886e-06,0.6215908965232834,-0.08834847423114464,4.0,-99.99,-99.99,7.088054781771512e-08,0.2895672262975102,0.013508649677774372,-99.99,173.7277397911465,184,24.539688331731465,-19.095256052421085,FitLightCurves: Minimization exited successfully.
21838236,0.5441818833351135,61983.89453125,6.68283000800952e-06,0.3085443377494812,-0.02451559528708458,306.035156,-8.989299,-30.244573,-70.7499537,1024.0,0.5441818833351135,61983.89453125,6.735147568431897e-06,0.2545172647473674,-0.011751473700161419,4.0,-99.99,-99.99,7.807908654972155e-08,0.10378767409998706,0.012321754372563444,-99.99,125.07109381737959,144,23.434403212071086,-19.055784422568465,FitLightCurves: Minimization exited successfully.
53121710,0.21491889655590057,59821.16796875,5.846493004843514e-05,-0.10689143091440201,0.06547238677740097,317.636719,-28.29155,-30.244573,-70.7499537,1024.0,0.21491889655590057,59821.16796875,5.643242788102337e-05,-0.061523154272165696,0.1028284728833579,4.0,-99.99,-99.99,2.299960422107568e-06,0.18398879755850597,0.02687780391814396,-99.99,134.37688998907316,99,21.12834708378827,-19.007941079117124,FitLightCurves: Minimization exited successfully.
28168034,0.7031223773956299,60853.72265625,3.586501366431564e-06,-0.5674246549606323,0.11178124696016312,197.226562,-6.429418,-30.244573,-70.7499537,1024.0,0.7031223773956299,60853.72265625,3.7355166543947573e-06,-0.8834128953595516,0.12418729759713809,4.0,-99.99,-99.99,1.1988325612164237e-07,0.38439435588160226,0.0248052530093369,-99.99,193.10909542313826,188,24.076426074020738,-19.090150932921766,FitLightCurves: Minimization exited successfully.
31890773,0.6784058213233948,61544.51171875,3.9082944322281615e-06,1.4917713403701782,0.019376836717128754,222.890625,-19.946699,-30.244573,-70.7499537,1024.0,0.6784058213233948,61544.51171875,4.1176239670233734e-06,1.2390709209942865,0.039690839382763396,4.0,-99.99,-99.99,7.120753067019306e-08,0.18548900995433076,0.012810227411790468,-99.99,168.00555491239035,166,23.96969952946867,-19.10339544071298,FitLightCurves: Minimization exited successfully.
44239500,0.46346524357795715,60841.71484375,9.827792979401285e-06,-0.10864584147930145,-0.04348881542682648,211.843216,-45.783966,-30.244573,-70.7499537,1024.0,0.46346524357795715,60841.71484375,9.897971018745391e-06,-0.09112916326935835,-0.014449046772894247,4.0,-99.99,-99.99,1.1056668097423176e-07,0.08146624123491958,0.013068628377328141,-99.99,156.95236296592805,173,23.01637505499796,-19.054686442143087,FitLightCurves: Minimization exited successfully.
11862489,0.6135481595993042,62736.11328125,4.997107740579616e-06,-0.6102122664451599,-0.03413815051317215,26.015625,-37.356377,-30.244573,-70.7499537,1024.0,0.6135481595993042,62736.11328125,5.037886730832745e-06,-0.698497287657305,-0.04396065180921273,4.0,-99.99,-99.99,5.8510517791974815e-08,0.09720369998942131,0.010874576350079728,-99.99,163.45908170066718,168,23.74881796329262,-19.056771823213065,FitLightCurves: Minimization exited successfully.
45495987,0.19606606662273407,61101.75390625,7.171946812725016e-05,0.9210643172264099,-0.003031294560059905,307.441406,-22.669609,-30.244573,-70.7499537,1024.0,0.19606606662273407,61101.75390625,7.300580195922018e-05,1.4769388516365747,-0.03511479465944256,4.0,-99.99,-99.99,2.0006994700944667e-05,1.5332003097775146,0.09126646167187766,-99.99,84.26322797408343,76,20.846031386244658,-19.068549109338825,FitLightCurves: Covariance may not be accurate. Covariance not positive definite. Covariance forced positive definite.
21338427,0.8063241839408875,60733.76171875,2.5562523601575146e-06,1.0459816455841064,-0.03131191432476044,188.4375,-8.234748,-30.244573,-70.7499537,1024.0,0.8063241839408875,60733.76171875,2.5847310062926567e-06,1.1845159982862619,-0.020800921910554174,4.0,-99.99,-99.99,5.2225522919700176e-08,0.17847394272217587,0.018235824238369384,-99.99,191.67091800051406,180,24.47386220864299,-19.059814514975457,FitLightCurves: Minimization exited successfully.
6481130,0.23545272648334503,61122.11328125,4.758161256185905e-05,-1.9739729166030884,-0.014592355117201805,152.226562,4.929937,-30.244573,-70.7499537,1024.0,0.23545272648334503,61122.11328125,4.762005828760667e-05,-1.9532076135336731,-0.003281363480446139,4.0,-99.99,-99.99,2.0376701522156876e-07,0.029484001610107936,0.0037175645569302133,-99.99,120.81795204273975,96,21.311280316033233,-19.0478161073588,FitLightCurves: Minimization exited successfully.
28176350,0.7182835340499878,61595.40234375,3.402927773942029e-06,0.03538566082715988,0.09705103933811188,291.972656,-39.83844,-30.244573,-70.7499537,1024.0,0.7182835340499878,61595.40234375,3.460624703252832e-06,0.09447625798452912,0.11142120005043543,4.0,-99.99,-99.99,6.254056222698849e-08,0.21165042234245277,0.018534983965584003,-99.99,157.8612643573394,147,24.15931286582859,-19.064622019726727,FitLightCurves: Minimization exited successfully.
17340400,0.4335605204105377,60475.51171875,1.1534021250467884e-05,-1.6871678829193115,-0.01825605519115925,10.898438,-29.484461,-30.244573,-70.7499537,1024.0,0.4335605204105377,60475.51171875,1.12137282109112e-05,-1.5709867079293987,0.02861477448839586,4.0,-99.99,-99.99,2.4028973863226456e-07,0.12748738759668357,0.017643634006790674,-99.99,178.46650230064913,177,22.882023782657836,-19.015638338130557,FitLightCurves: Minimization exited successfully.
12934477,0.8549788594245911,62511.203125,2.2125929649366813e-06,-0.6006723642349243,-0.06847510486841202,104.940002,-43.008633,-30.244573,-70.7499537,1024.0,0.8549788594245911,62511.203125,2.225074531355906e-06,-0.6646527353168449,-0.06381231449008316,4.0,-99.99,-99.99,5.1005621089354646e-08,0.1642339573924958,0.011953736619841485,-99.99,158.56926758779935,152,24.635392342554866,-19.05392999139746,FitLightCurves: Minimization exited successfully.
47709138,0.8079953789710999,63042.16796875,2.5403353207780127e-06,0.45680296421051025,-0.09419477730989456,216.210938,-29.142223,-30.244573,-70.7499537,1024.0,0.8079953789710999,63042.16796875,2.7575757116801884e-06,-0.10473184542364435,-0.0701980628267973,4.0,-99.99,-99.99,9.551864960455433e-08,0.49796720010213286,0.026999650177507273,-99.99,74.81042522078783,81,24.402114163823082,-19.136167224285018,FitLightCurves: Minimization exited successfully.
42316556,0.3119133710861206,62129.44140625,2.495000182180274e-05,-1.7741705179214478,-0.08355493098497391,90.0,-4.630479,-30.244573,-70.7499537,1024.0,0.3119133710861206,62129.44140625,2.5148524027258286e-05,-1.7902712536283203,-0.07533040186109666,4.0,-99.99,-99.99,1.5684377365501738e-07,0.0330018106155577,0.005652121476668398,-99.99,203.2372068958786,199,22.002222127772548,-19.056249952639387,FitLightCurves: Minimization exited successfully.
17883496,0.6014773845672607,61713.953125,5.249265829323353e-06,-0.37059900164604187,0.03589239344000816,37.5,-55.490841,-30.244573,-70.7499537,1024.0,0.6014773845672607,61713.953125,5.2134879213765365e-06,-0.2953228448524271,0.05040581204449763,4.0,-99.99,-99.99,6.946979760030832e-08,0.12583140424617834,0.012396605298025467,-99.99,155.18777673259171,165,23.713821093368782,-19.039345230204425,FitLightCurves: Minimization exited successfully.
60417355,0.6505399346351624,61071.5078125,4.33327796136362e-06,0.45559313893318176,0.16439014673233032,171.5625,-23.806295,-30.244573,-70.7499537,1024.0,0.6505399346351624,61071.5078125,4.380593637019775e-06,0.5379985319657775,0.18881994194468885,4.0,-99.99,-99.99,7.846330155118189e-08,0.23661394644419223,0.014524005989966428,-99.99,199.92941941411178,193,23.90310461403253,-19.057828450932355,FitLightCurves: Minimization exited successfully.
53059461,0.719666063785553,62061.05078125,3.3828695182543767e-06,1.2156959772109985,0.018792467191815376,325.195312,-1.940072,-30.244573,-70.7499537,1024.0,0.719666063785553,62061.05078125,3.4615407904673536e-06,0.9008300349784928,0.030551370437329913,4.0,-99.99,-99.99,7.77084268629675e-08,0.25076453153957895,0.016230379046238905,-99.99,161.26768169814991,155,24.15800638043581,-19.071802922789285,FitLightCurves: Minimization exited successfully.
63616659,0.49110814929008484,61272.625,8.53577730311144e-06,-0.2899051308631897,-0.12452658265829086,15.46875,-10.351558,-30.244573,-70.7499537,1024.0,0.49110814929008484,61272.625,8.566439674548889e-06,-0.2862352828444402,-0.12113477313680808,4.0,-99.99,-99.99,7.645730467317274e-08,0.0953267868601982,0.00562625055082371,-99.99,149.45078666742887,146,23.16931063009747,-19.052439393399148,FitLightCurves: Minimization exited successfully.
40953225,0.4558667540550232,60194.796875,1.0226613633658433e-05,1.174683928489685,0.030973052605986595,297.421875,-8.838267,-30.244573,-70.7499537,1024.0,0.4558667540550232,60194.796875,1.0427476331994605e-05,1.0079375290092034,0.01352344756589267,4.0,-99.99,-99.99,1.7702346157179604e-07,0.20944646395081568,0.02307547950043102,-99.99,154.55862498536698,150,22.96036235630675,-19.068630323088488,FitLightCurves: Minimization exited successfully.
63206066,0.8441987633705139,60563.15234375,2.282779288483012e-06,0.9339260458946228,-0.03420599177479744,320.976562,-39.644398,-30.244573,-70.7499537,1024.0,0.8441987633705139,60563.15234375,2.3305892897814605e-06,0.9964509859711479,-0.012377488149915863,4.0,-99.99,-99.99,6.480584353404431e-08,0.23624673096208146,0.01641098645421063,-99.99,177.38168406795842,165,24.586498255209083,-19.069865207691336,FitLightCurves: Minimization exited successfully.
22464890,0.6008327603340149,61772.671875,5.2579749993634855e-06,-0.715376079082489,-0.038575153797864914,95.150604,-59.29895,-30.244573,-70.7499537,1024.0,0.6008327603340149,61772.671875,5.401636885895133e-06,-0.7508107020574054,-0.020218796534644184,4.0,-99.99,-99.99,5.479867655981698e-08,0.09389116135957334,0.00924058753973952,-99.99,193.1101846983061,181,23.673850332307993,-19.076371068842057,FitLightCurves: Minimization exited successfully.
