snid,sim_z,sim_t0,sim_x0,sim_x1,sim_c,sim_ra,sim_dec,sim_lat,sim_lon,sim_alt,fit_z,fit_t0,fit_x0,fit_x1,fit_c,fit_pwv,err_z,err_t0,err_x0,err_x1,err_c,err_pwv,chisq,ndof,mb,abs_mag,message
30772777,0.3190584182739258,61681.03125,2.3676032106623426e-05,0.18470235168933868,-0.04877563193440437,337.324219,-21.702768,-30.244573,-70.7499537,1024.0,0.3190584182739258,61681.03125,2.385847235088098e-05,0.1506898078347937,-0.04076456813478551,4.0,-99.99,-99.99,1.214626074120312e-07,0.07507931069329855,0.004906703397588023,-99.99,185.59699171009783,147,22.060317797751804,-19.05600851506374,FitLightCurves: Minimization exited successfully.
10529843,0.5300572514533997,62963.18359375,7.12516778618571e-06,0.4058612585067749,0.020204760134220123,193.359375,-26.777105,-30.244573,-70.7499537,1024.0,0.5300572514533997,62963.18359375,7.325157241776988e-06,0.34934050002125766,0.03647281544232074,4.0,-99.99,-99.99,9.329468680944564e-08,0.11004915907185768,0.01024734312925946,-99.99,98.05781160996284,81,23.34430477326892,-19.07694705113556,FitLightCurves: Minimization exited successfully.
16961496,0.4451651871204376,60515.06640625,1.082285687971544e-05,0.3905450105667114,-0.012583516538143158,17.578125,-29.484461,-30.244573,-70.7499537,1024.0,0.4451651871204376,60515.06640625,1.0865520313834207e-05,0.4100747946115354,-0.003061430411772621,4.0,-99.99,-99.99,9.563016147586957e-08,0.0649386753549308,0.008481933483132432,-99.99,228.29744107571386,193,22.91535372622059,-19.05165184253174,FitLightCurves: Minimization exited successfully.
28357930,0.5018966197967529,62900.64453125,8.1133048647484e-06,0.38358351588249207,-0.06585598737001419,102.480469,-10.199918,-30.244573,-70.7499537,1024.0,0.5018966197967529,62900.64453125,8.166365352704964e-06,0.32729959162473093,-0.048586169879714924,4.0,-99.99,-99.99,8.122213763743624e-08,0.08969153952607015,0.010697100278737413,-99.99,131.99733873914693,110,23.224068847306295,-19.05459360042253,FitLightCurves: Minimization exited successfully.
21698959,0.558584451675415,61020.04296875,6.283376483200335e-06,-0.7639110088348389,0.09742937982082367,117.224998,-52.801853,-30.244573,-70.7499537,1024.0,0.558584451675415,61020.04296875,6.328671218891235e-06,-0.8452010289515687,0.1068610873759909,4.0,-99.99,-99.99,6.276541802850999e-08,0.13244897390985144,0.01166120941962003,-99.99,178.1532514661492,166,23.5039664746203,-19.053983567223234,FitLightCurves: Minimization exited successfully.
51339740,0.7980135083198547,60935.125,2.621501436561986e-06,-1.7240946292877197,-0.09784851223230362,329.765625,-35.136116,-30.244573,-70.7499537,1024.0,0.7980135083198547,60935.125,2.6361219695624896e-06,-1.8260322676370861,-0.10850545405187469,4.0,-99.99,-99.99,6.116336216945894e-08,0.2821736281193044,0.015714622418625934,-99.99,200.80952507523034,164,24.449749983341135,-19.054605564081495,FitLightCurves: Minimization exited successfully.
54420626,0.5857269763946533,61884.51953125,5.594528072325668e-06,0.44242942333221436,0.006271603517234325,278.789062,-24.460293,-30.244573,-70.7499537,1024.0,0.5857269763946533,61884.51953125,5.684383604510985e-06,0.37795686723511507,0.03229399479400676,4.0,-99.99,-99.99,5.9380698267842754e-08,0.1158869823242156,0.011273822938324934,-99.99,214.95960342576922,185,23.619558602562485,-19.064089215165392,FitLightCurves: Minimization exited successfully.
59086990,0.7586621642112732,60689.00390625,2.975056454319771e-06,-0.14676064252853394,0.0422472208738327,126.738281,-25.282602,-30.244573,-70.7499537,1024.0,0.7586621642112732,60689.00390625,3.041076447671199e-06,-0.07410602231889088,0.05782510306675358,4.0,-99.99,-99.99,5.863752959256243e-08,0.18150787556111272,0.016771354661601463,-99.99,208.3626010144119,174,24.299161322381096,-19.070573993481908,FitLightCurves: Minimization exited successfully.
36494185,0.39397647976875305,60197.66796875,1.4469144456071682e-05,-1.07285737991333,-0.013652157969772816,31.153847,-63.636005,-30.244573,-70.7499537,1024.0,0.39397647976875305,60197.66796875,1.4649014960060592e-05,-1.0962362502067982,-0.005292768803964761,4.0,-99.99,-99.99,1.6418772689453646e-07,0.08928923469015937,0.014100204052619041,-99.99,200.7835094007447,179,22.591082118606217,-19.060549775164073,FitLightCurves: Minimization exited successfully.
22106842,1.080509901046753,61100.359375,2.9512316359614488e-06,0.7778268456459045,-0.12003105878829956,168.222656,-13.86195,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,SimulateLightCurves: bandpass 'lsst_hardware_u' [3199 .. 4086] outside spectral range [3536.87 .. 12000]
