snid,sim_z,sim_t0,sim_x0,sim_x1,sim_c,sim_ra,sim_dec,sim_lat,sim_lon,sim_alt,fit_z,fit_t0,fit_x0,fit_x1,fit_c,fit_pwv,err_z,err_t0,err_x0,err_x1,err_c,err_pwv,chisq,ndof,mb,abs_mag,message
51339740,0.7980135083198547,60935.125,2.621501436561986e-06,-1.7240946292877197,-0.09784851223230362,329.765625,-35.136116,-30.244573,-70.7499537,1024.0,0.7980135083198547,60935.125,2.7179045978096546e-06,-2.149748799532579,-0.0676826961321342,4.0,-99.99,-99.99,6.150091157849692e-08,0.31798853224032453,0.016243980278907562,-99.99,202.52133360438896,164,24.41825484491521,-19.08592018133779,FitLightCurves: Minimization exited successfully.
10529843,0.5300572514533997,62963.18359375,7.12516778618571e-06,0.4058612585067749,0.020204760134220123,193.359375,-26.777105,-30.244573,-70.7499537,1024.0,0.5300572514533997,62963.18359375,7.217822933703651e-06,0.32881785733361263,0.03449825234038734,4.0,-99.99,-99.99,9.467689505638411e-08,0.1136330734348275,0.010698400789452521,-99.99,71.5845572014682,81,23.360297608004874,-19.06094236296982,FitLightCurves: Minimization exited successfully.
54228986,0.7013247609138489,60869.4140625,3.597920436720251e-06,1.2155437469482422,-0.06997966766357422,6.503906,-29.313198,-30.244573,-70.7499537,1024.0,0.7013247609138489,60869.4140625,3.5465690536143766e-06,1.3634100940877243,-0.06940949560280579,4.0,-99.99,-99.99,7.039512827551473e-08,0.15947534857057216,0.012681144839587804,-99.99,220.46778674455493,170,24.12871477663767,-19.032971477284114,FitLightCurves: Minimization exited successfully.
36494185,0.39397647976875305,60197.66796875,1.4469144456071682e-05,-1.07285737991333,-0.013652157969772816,31.153847,-63.636005,-30.244573,-70.7499537,1024.0,0.39397647976875305,60197.66796875,1.449254000842794e-05,-1.1261442352071147,-6.341887054637022e-05,4.0,-99.99,-99.99,1.643827319987953e-07,0.08978924871233071,0.014572192737379822,-99.99,221.83855501496,179,22.60287427529464,-19.04873571852094,FitLightCurves: Minimization exited successfully.
59086990,0.7586621642112732,60689.00390625,2.975056454319771e-06,-0.14676064252853394,0.0422472208738327,126.738281,-25.282602,-30.244573,-70.7499537,1024.0,0.7586621642112732,60689.00390625,3.0076493698649164e-06,-0.11805993010157069,0.05416924920304594,4.0,-99.99,-99.99,5.829020102533836e-08,0.18483781045244524,0.01688392292111953,-99.99,241.03573734221797,174,24.311113520568917,-19.058600814277085,FitLightCurves: Minimization exited successfully.
16961496,0.4451651871204376,60515.06640625,1.082285687971544e-05,0.3905450105667114,-0.012583516538143158,17.578125,-29.484461,-30.244573,-70.7499537,1024.0,0.4451651871204376,60515.06640625,1.0854934336683448e-05,0.41191153951852355,0.0051394151960083255,4.0,-99.99,-99.99,9.550373094727107e-08,0.06524272309708344,0.00833589314118097,-99.99,236.75823228324444,193,22.916614299687446,-19.050380384435854,FitLightCurves: Minimization exited successfully.
8568294,0.27341291308403015,61288.65234375,3.3818350668760855e-05,-0.5483987331390381,-0.04224226623773575,36.32143,-64.198746,-30.244573,-70.7499537,1024.0,0.27341291308403015,61288.65234375,3.357808266290465e-05,-0.5333767922297924,-0.023114799514277775,4.0,-99.99,-99.99,2.1737152639145379e-07,0.03106800925630917,0.0059592544249439236,-99.99,185.85038534740855,145,21.689914095551206,-19.03942523255398,FitLightCurves: Minimization exited successfully.
30772777,0.3190584182739258,61681.03125,2.3676032106623426e-05,0.18470235168933868,-0.04877563193440437,337.324219,-21.702768,-30.244573,-70.7499537,1024.0,0.3190584182739258,61681.03125,2.3687564530308055e-05,0.20046173043100393,-0.03816499369972423,4.0,-99.99,-99.99,1.218079790054127e-07,0.07604829104152842,0.0049415790360514645,-99.99,180.08229852604111,147,22.068199908954135,-19.048155063845638,FitLightCurves: Minimization exited successfully.
3637022,0.6199184656143188,62761.7109375,4.8740963507065815e-06,0.9780979752540588,0.05519964545965195,335.390625,-22.508005,-30.244573,-70.7499537,1024.0,0.6199184656143188,62761.7109375,4.868118396592742e-06,1.1104345180578121,0.07860619684185896,4.0,-99.99,-99.99,6.522881810555242e-08,0.12950280392124833,0.012179316478517384,-99.99,237.23384274171968,188,23.788477722446444,-19.045500334013177,FitLightCurves: Minimization exited successfully.
54420626,0.5857269763946533,61884.51953125,5.594528072325668e-06,0.44242942333221436,0.006271603517234325,278.789062,-24.460293,-30.244573,-70.7499537,1024.0,0.5857269763946533,61884.51953125,5.644182681299009e-06,0.4856646542819449,0.048224783854520656,4.0,-99.99,-99.99,5.98004507216965e-08,0.12026830939354041,0.011569670280840657,-99.99,229.113219650563,185,23.627531146900417,-19.05617415309756,FitLightCurves: Minimization exited successfully.
